MONTH,Rg,T,NEE,VPD,H,LE,SW_OUT,LW_IN,LW_OUT,PREC
2.0,108.85,-0.04,-2.37395,0.485,39.363,20.871,-9999.0,303.52,314.82,0.0
2.0,103.44,0.14,-2.04971,0.471,47.635,24.741,-9999.0,302.89,315.42,0.0
2.0,79.2,0.26,-1.033,0.478,35.26300000000001,34.852,-9999.0,304.96,315.74,0.0
2.0,44.89,-0.64,-1.09241,0.395,20.161,5.343,-9999.0,307.39,312.61,0.04
2.0,75.62,-0.4,-1.7671,0.425,14.945,6.937,-9999.0,305.83,313.56,0.01
2.0,102.11,-0.06,-2.03271,0.555,30.161,10.362,-9999.0,305.28,314.97,0.0
2.0,85.04,0.09,-0.372504,0.664,29.746,12.964,-9999.0,308.34,315.54,0.0
2.0,77.41,0.25,-1.6509,0.7559999999999999,6.29,-2.346,-9999.0,309.06,316.19,0.0
2.0,93.56,0.61,-1.56182,0.989,11.306,12.3,-9999.0,307.79,317.5,0.0
2.0,66.8,0.78,-1.89733,1.159,20.421,9.167,-9999.0,308.45,317.86,0.0
3.0,35.57,0.44,-1.01086,0.546,18.521,4.712,-9999.0,311.07,316.71,0.0
3.0,34.56,0.53,0.486781,0.617,4.549,12.365,-9999.0,310.65,317.03,0.0
3.0,41.92,0.44,-0.642274,0.541,10.271,6.723,-9999.0,310.92,316.68,0.0
3.0,37.81,0.26,-1.7150599999999998,0.376,9.363,12.91,-9999.0,312.0,316.09,0.02
3.0,104.69,1.0,-2.80663,0.765,34.836,-7.022,-9999.0,306.24,319.12,0.0
3.0,163.46,1.55,-2.12671,1.348,57.79,16.031,-9999.0,291.32,321.3,0.0
3.0,132.01,1.65,-2.38909,1.515,72.35600000000002,21.751,-9999.0,295.45,321.3,0.0
3.0,16.87,1.06,-0.413689,0.316,-16.575,-6.961,-9999.0,316.83,318.98,0.07
3.0,20.48,1.14,-0.34647100000000003,0.273,-0.309,4.167,-9999.0,317.38,319.29,0.06
3.0,20.03,1.08,-0.377686,0.251,-11.145,11.892,-9999.0,317.34,319.15,0.08
3.0,25.7,1.03,-0.493306,0.244,-11.701,21.125,-9999.0,316.91,319.08,0.04
3.0,20.62,0.94,-0.65578,0.259,-15.828,15.518,-9999.0,316.3,318.64,0.04
3.0,29.66,0.83,-0.542949,0.239,-7.596,8.426,-9999.0,316.41,318.32,0.06
3.0,24.23,0.71,-0.431322,0.219,-18.37,7.97,-9999.0,315.09,317.82,0.09
3.0,31.38,0.62,-0.70745,0.206,1.826,14.185,-9999.0,314.81,317.52,0.05
3.0,76.89,0.78,-1.17118,0.059,11.279000000000002,17.067999999999998,-9999.0,318.38,319.15,0.0
3.0,49.98,0.8,-0.793175,0.062,-3.201,15.736,-9999.0,318.78,318.76,0.0
3.0,47.63,0.79,-0.974391,0.071,-7.614,12.674,-9999.0,318.37,318.55,0.0
3.0,46.92,0.82,-1.11126,0.07200000000000001,-5.97,4.732,-9999.0,318.62,318.78,0.0
3.0,173.82,0.88,-0.720187,0.227,46.603,27.041,-9999.0,325.7,319.15,0.02
3.0,109.53,0.72,-2.17167,0.231,44.096,17.805,-9999.0,323.17,318.51,0.14
3.0,75.02,0.69,-0.597492,0.16399999999999998,9.552,7.397,-9999.0,323.19,318.44,0.08
3.0,90.23,0.78,-0.449364,0.152,-1.107,24.564,-9999.0,321.74,318.88,0.07
3.0,175.25,-0.33,0.537565,0.391,-0.528,30.277,-9999.0,308.77,314.48,0.0
3.0,244.4,0.12,-1.82996,0.399,13.422,64.00399999999999,-9999.0,304.38,316.29,0.0
3.0,195.36,0.19,-1.133,0.494,4.1080000000000005,69.833,-9999.0,310.02,316.35,0.0
3.0,148.85,0.22,-1.46602,0.445,6.146,71.995,-9999.0,310.87,316.34,0.0
3.0,128.1,0.14,-1.29834,0.382,13.339,63.739,-9999.0,310.6,316.05,0.03
3.0,145.66,0.21,-1.98036,0.411,0.797,61.312,-9999.0,307.03,316.61,0.0
3.0,176.22,0.25,-1.7522,0.861,-21.565,77.893,-9999.0,283.06,315.97,0.0
3.0,100.0,0.12,-1.51329,0.187,-22.147,8.007,-9999.0,311.83,316.21,0.18
3.0,122.62,0.3,-1.88915,0.195,-22.06,11.855,-9999.0,312.03,316.78,0.14
3.0,98.02,0.45,-1.36454,0.198,-11.117,8.43,-9999.0,312.97,317.18,0.02
3.0,104.81,0.57,-0.5372020000000001,0.202,-0.198,1.413,-9999.0,313.63,317.82,0.02
3.0,71.97,0.57,-0.778188,0.207,-21.443,9.557,-9999.0,313.55,317.62,0.0
3.0,88.29,-0.62,-1.45915,0.101,30.478,22.504,-9999.0,308.16,313.37,0.0
3.0,50.66,-0.46,-1.7373599999999998,0.105,24.709,34.286,-9999.0,309.81,313.74,0.0
3.0,48.44,-0.22,-1.69148,0.102,20.921,15.933,-9999.0,311.25,314.63,0.0
3.0,46.56,-0.05,-1.63963,0.102,7.974,15.675999999999998,-9999.0,312.35,315.2,0.0
3.0,35.93,0.11,-1.5885200000000002,0.103,-4.489,25.888,-9999.0,313.21,315.6,0.0
3.0,35.82,0.35,-1.90296,0.1,25.776,33.203,-9999.0,314.28,316.58,0.0
3.0,49.78,0.72,-2.50706,0.141,38.409,19.518,-9999.0,315.51,318.2,0.0
3.0,48.84,0.93,-2.11547,0.203,11.772,15.498,-9999.0,316.29,319.02,0.0
3.0,28.38,1.11,-1.7559900000000002,0.24,22.02,11.963,-9999.0,317.23,319.7,0.0
3.0,39.11,3.76,-0.48338,0.138,-1.903,-11.106,-9999.0,332.21,330.38,0.0
3.0,40.64,3.86,-1.32752,0.127,-10.495,19.688,-9999.0,332.89,330.87,0.0
3.0,37.37,3.96,-0.863776,0.127,-13.445,22.622,-9999.0,333.1,331.05,0.02
3.0,34.18,4.1,-0.809295,0.116,-11.797,42.919,-9999.0,333.87,331.64,0.0
3.0,34.61,4.34,-0.912733,0.097,-7.375,10.678,-9999.0,335.06,332.84,0.0
3.0,34.15,4.52,-0.668135,0.08900000000000001,-17.265,29.254,-9999.0,335.93,333.5,0.0
3.0,27.85,4.71,-0.006569,0.08900000000000001,-12.807,6.542999999999998,-9999.0,336.43,333.74,0.0
3.0,22.2,4.8,0.278994,0.093,-18.335,-4.198,-9999.0,337.14,334.27,0.0
3.0,20.29,5.07,0.201433,0.105,-56.018,3.916,-9999.0,337.96,335.15,0.0
3.0,316.27,3.58,-2.5118400000000003,2.7,43.861,59.589,-9999.0,240.96,331.22,0.0
3.0,348.5,4.11,-3.24702,3.222,69.87,85.709,-9999.0,243.0,332.93,0.0
3.0,372.13,4.53,-3.39475,3.405,110.108,61.823,-9999.0,244.48,334.39,0.0
3.0,381.84,4.86,-2.70044,3.826,107.304,68.668,-9999.0,245.45,335.69,0.0
3.0,349.95,5.99,-3.2396,5.044,112.869,41.098,-9999.0,252.18,338.74,0.0
3.0,324.47,6.16,-2.81436,4.926,96.299,40.218,-9999.0,253.86,339.41,0.0
3.0,303.72,6.37,-3.25751,5.162000000000001,104.488,29.464,-9999.0,252.42,339.32,0.0
3.0,94.38,3.12,-2.3601400000000003,2.957,0.7140000000000001,12.359000000000002,-9999.0,303.72,326.65,0.0
3.0,108.32,3.68,-2.66874,3.25,21.582,13.351,-9999.0,306.95,329.05,0.0
3.0,121.86,3.71,-2.51703,2.8760000000000003,12.677,17.631,-9999.0,313.77,329.22,0.0
3.0,149.71,3.93,-3.34383,2.9530000000000003,68.07600000000001,16.061,-9999.0,311.51,330.29,0.0
3.0,109.37,4.13,-1.89815,3.091,21.876,24.9,-9999.0,316.05,331.0,0.01
3.0,70.25,3.22,-1.74019,1.79,-13.27,32.172,-9999.0,317.46,327.23,0.04
3.0,86.96,2.77,-2.49161,1.266,18.143,17.371,-9999.0,317.82,325.83,0.05
3.0,62.95,2.37,-1.28824,0.873,-12.371,47.072,-9999.0,318.85,324.16,0.17
3.0,283.84,0.99,-2.68848,1.751,161.689,43.102,-9999.0,247.75,319.73,0.0
3.0,325.72,1.39,-3.56454,2.011,186.603,30.971,-9999.0,239.77,322.1,0.0
3.0,386.0,2.03,-3.05375,2.613,170.041,28.075,-9999.0,237.56,324.44,0.0
3.0,377.28,2.57,-4.20264,2.97,190.27,35.094,-9999.0,239.17,326.81,0.0
3.0,361.54,3.07,-3.01747,3.342,188.161,20.083,-9999.0,240.3,328.66,0.0
3.0,353.07,3.56,-3.09872,3.737,170.988,36.4,-9999.0,241.55,330.5,0.0
3.0,334.99,3.84,-2.18003,4.004,153.517,31.738000000000003,-9999.0,241.91,330.67,0.0
3.0,313.7,3.99,-1.78955,4.122,151.77700000000004,42.913,-9999.0,242.7,331.27,0.0
3.0,314.21,3.97,-2.59479,4.195,143.135,29.124,-9999.0,242.27,330.33,0.0
3.0,306.88,0.81,-1.69651,2.232,105.454,21.05,-9999.0,231.05,317.65,0.0
3.0,346.6,1.75,-1.01244,2.8110000000000004,109.403,8.096,-9999.0,232.37,321.97,0.0
3.0,378.9,2.6,-1.0134,3.382,105.243,17.011,-9999.0,235.16,326.41,0.0
3.0,399.6,3.39,-1.49105,3.971,166.24400000000003,11.788,-9999.0,237.27,329.7,0.0
3.0,409.33,3.8,-1.43933,4.588,182.999,23.581,-9999.0,238.7,331.69,0.0
3.0,409.01,4.36,-1.70524,4.96,200.535,27.04,-9999.0,239.48,333.91,0.0
3.0,400.31,4.77,-1.67747,5.481,252.614,51.83,-9999.0,239.9,335.33,0.0
3.0,381.86,5.16,-1.72282,6.005,191.491,18.79,-9999.0,239.96,335.81,0.0
3.0,355.33,5.31,-1.1924,6.1629999999999985,190.43,29.07,-9999.0,240.76,336.56,0.0
3.0,325.64,5.39,-0.38892,6.146,165.708,36.583,-9999.0,240.41,337.03,0.0
3.0,360.12,1.4,0.67052,3.455,84.85,8.941,-9999.0,225.67,318.99,0.0
3.0,413.94,2.76,-0.235338,4.237,153.938,27.117,-9999.0,228.98,326.73,0.0
3.0,425.61,3.36,-1.28784,4.802,192.867,35.685,-9999.0,231.08,329.26,0.0
3.0,423.99,3.64,-0.828434,5.306,168.554,36.84,-9999.0,229.21,329.34,0.0
3.0,418.17,3.99,-1.6514,5.626,180.455,14.443,-9999.0,230.33,331.25,0.0
3.0,398.45,4.4,-0.88659,6.05,200.819,30.832,-9999.0,231.26,332.74,0.0
3.0,374.62,4.45,-0.694461,5.931,202.416,27.986,-9999.0,234.12,334.34,0.0
3.0,336.47,4.67,-1.20501,5.919,221.741,23.646,-9999.0,236.08,334.7,0.0
3.0,334.83,2.42,-0.929293,4.522,138.499,11.714,-9999.0,232.3,323.71,0.0
3.0,373.9,3.33,-2.5338700000000003,5.0680000000000005,207.371,19.45,-9999.0,235.38,328.44,0.0
3.0,404.83,4.34,-2.35108,5.638,177.37,18.607,-9999.0,238.58,333.11,0.0
3.0,424.73,5.26,-0.7887569999999999,6.19,233.829,20.546,-9999.0,242.09,337.89,0.0
3.0,429.29,5.75,-1.57679,6.448,202.437,10.034,-9999.0,245.62,342.13,0.0
3.0,429.04,6.15,-0.864251,6.7,235.126,15.784,-9999.0,246.73,343.18,0.0
3.0,420.7,6.44,-2.25333,7.082999999999998,232.499,15.165,-9999.0,246.69,344.11,0.0
3.0,401.49,7.08,-1.50812,7.655,218.719,18.966,-9999.0,247.87,345.73,0.0
3.0,375.73,7.56,-1.42956,8.041,139.665,12.105,-9999.0,250.28,349.03,0.0
3.0,345.58,7.79,-1.49941,8.248,150.529,15.392,-9999.0,250.24,348.31,0.0
3.0,433.18,8.56,-0.59158,8.637,137.528,27.831,-9999.0,251.7,351.27,0.0
3.0,377.6,10.01,-1.774,10.134,145.356,18.095,-9999.0,254.96,355.89,0.0
3.0,345.49,10.07,-1.63673,10.146,175.021,25.667,-9999.0,256.03,356.7,0.0
3.0,422.68,8.09,-2.11784,7.542999999999998,152.128,14.389,-9999.0,257.95,349.61,0.0
3.0,431.76,8.78,-0.050210000000000005,8.197000000000001,211.75,40.528,-9999.0,260.76,353.1,0.0
3.0,404.94,9.91,-1.25432,9.459,172.665,24.182,-9999.0,261.43,355.88,0.0
3.0,375.19,10.02,-1.20738,9.516,160.27100000000004,22.807,-9999.0,261.99,356.41,0.0
3.0,346.93,10.05,-1.21143,9.37,130.77700000000002,12.653,-9999.0,261.49,356.06,0.0
3.0,360.7,7.25,-1.8374,6.421,116.332,21.895,-9999.0,261.2,346.7,0.0
3.0,404.03,8.13,-1.14815,7.097,130.27100000000002,19.317,-9999.0,264.58,350.29,0.0
3.0,415.7,8.81,-2.38353,7.68,134.425,12.727,-9999.0,266.91,352.83,0.0
3.0,422.03,9.2,-1.82039,8.042,185.643,26.742,-9999.0,267.62,354.98,0.0
3.0,401.87,9.59,-2.895,8.447000000000001,189.985,23.052,-9999.0,268.48,356.36,0.0
3.0,366.64,10.44,-2.79895,9.461,153.395,7.938,-9999.0,267.53,358.07,0.0
3.0,331.09,10.49,-1.57883,9.368,139.963,9.903,-9999.0,265.96,357.38,0.0
3.0,370.65,5.5,-2.43032,5.08,119.416,11.211,-9999.0,264.63,339.37,0.0
3.0,387.09,6.86,-1.91653,5.903,134.504,14.414,-9999.0,265.46,345.15,0.0
3.0,424.7,7.25,-2.43489,6.183,188.334,20.166,-9999.0,268.95,345.81,0.0
3.0,381.53,7.5,-2.06196,6.295,152.753,27.993,-9999.0,271.12,345.98,0.0
3.0,357.46,7.54,-1.982,6.229,146.028,16.02,-9999.0,270.19,345.98,0.0
3.0,377.69,7.92,-2.39094,6.371,131.918,11.326,-9999.0,272.76,347.83,0.0
3.0,336.39,8.14,-2.33795,6.3679999999999986,124.393,11.725,-9999.0,273.1,348.09,0.0
3.0,345.64,8.27,-1.88687,6.198,122.328,20.648000000000003,-9999.0,276.49,348.54,0.0
3.0,278.41,8.27,-2.39544,5.957999999999998,98.525,8.065,-9999.0,277.77,347.92,0.0
3.0,360.61,0.54,-1.91291,3.127,187.423,44.738,-9999.0,231.3,317.71,0.0
3.0,400.91,0.94,-2.09006,3.442,245.335,38.149,-9999.0,234.36,320.37,0.0
3.0,319.15,1.16,-2.16116,3.565,192.138,36.48,-9999.0,241.81,320.24,0.0
3.0,174.98,0.89,-1.00621,3.373,84.465,21.369,-9999.0,245.67,317.86,0.0
3.0,82.05,0.35,-0.613648,3.092,22.619,14.050999999999998,-9999.0,256.23,314.8,0.0
3.0,382.45,-4.38,0.620653,2.525,126.31,52.007,-9999.0,206.06,295.7,0.0
3.0,436.16,-3.76,0.278453,2.878,211.649,22.49,-9999.0,210.98,299.15,0.0
3.0,457.99,-3.49,0.388076,3.127,201.207,22.741,-9999.0,207.27,300.57,0.0
3.0,458.36,-3.16,0.321966,3.295,215.674,24.196,-9999.0,207.28,301.91,0.0
3.0,479.73,-2.74,-0.08907799999999999,3.527,239.243,17.569000000000006,-9999.0,212.27,303.77,0.0
3.0,442.07,-2.52,0.435152,3.7,292.241,44.668,-9999.0,228.05,304.17,0.0
3.0,197.98,-2.83,0.734744,3.484,106.274,15.966,-9999.0,257.57,302.15,0.0
3.0,142.02,-5.73,-0.396747,1.907,71.642,13.888,-9999.0,269.61,290.14,0.0
3.0,116.04,-5.49,0.741239,1.956,71.681,-3.623,-9999.0,275.56,290.92,0.01
3.0,98.46,-5.77,0.367767,1.482,61.637,25.194000000000006,-9999.0,277.88,290.01,0.02
3.0,128.24,-6.04,0.374697,1.092,66.738,29.73,-9999.0,276.7,289.42,0.04
3.0,161.79,-5.93,-0.29846500000000004,1.02,88.876,26.23,-9999.0,272.81,290.09,0.01
3.0,198.76,-5.29,-0.49913,1.21,90.881,14.57,-9999.0,269.58,292.96,0.0
3.0,211.45,-4.53,-0.776758,1.586,96.661,15.33,-9999.0,272.7,295.97,0.0
3.0,217.51,-3.89,-0.455923,1.963,137.64,17.639,-9999.0,273.56,298.47,0.0
3.0,276.95,-3.28,-0.882094,2.125,127.317,-3.0610000000000004,-9999.0,268.59,301.21,0.0
3.0,240.75,-2.77,-0.695204,2.082,153.673,15.294,-9999.0,276.13,303.19,0.0
3.0,54.52,-0.07,-1.0537,0.409,7.957000000000002,14.617,-9999.0,309.89,314.79,0.0
3.0,54.05,0.18,-0.926065,0.5,3.6010000000000004,12.425,-9999.0,310.38,315.66,0.0
3.0,75.4,0.23,-0.957654,0.262,-36.271,14.501,-9999.0,312.71,316.34,0.19
3.0,82.43,0.41,-0.802351,0.18600000000000005,-18.497,22.893,-9999.0,313.52,317.27,0.36
3.0,89.81,0.51,-0.587911,0.182,-28.587,17.95,-9999.0,313.51,317.69,0.24
3.0,188.74,1.23,-1.38445,0.415,-8.125,98.648,-9999.0,312.69,320.45,0.16
3.0,188.93,1.09,-1.57923,0.485,32.29,117.245,-9999.0,310.28,319.94,0.0
3.0,171.45,0.95,-2.82326,0.535,66.41,91.701,-9999.0,310.63,319.43,0.02
3.0,177.42,1.23,-2.78413,0.715,26.547,86.661,-9999.0,310.84,320.36,0.05
3.0,301.2,1.5,-3.04728,0.774,69.98,72.692,-9999.0,306.15,322.72,0.01
3.0,276.67,1.96,-1.69379,1.242,42.224,103.98,-9999.0,293.6,323.93,0.0
3.0,314.45,2.25,-2.96941,1.39,124.322,70.643,-9999.0,299.53,325.25,0.01
3.0,262.0,1.97,-2.74649,1.499,74.241,29.209,-9999.0,288.83,323.59,0.02
3.0,284.36,2.31,-1.45965,2.031,111.537,51.332,-9999.0,295.32,324.87,0.0
3.0,188.31,1.35,-1.94597,1.937,69.19,72.67699999999998,-9999.0,273.59,320.38,0.0
3.0,416.87,-2.98,0.864252,2.6910000000000003,212.947,25.751,-9999.0,208.2,301.78,0.0
3.0,452.66,-2.54,0.145231,2.9530000000000003,317.367,32.826,-9999.0,208.86,304.08,0.0
3.0,477.38,-2.09,0.227963,3.219,305.253,39.106,-9999.0,210.38,306.92,0.0
3.0,502.64,-1.7,0.179347,3.39,298.8,27.126,-9999.0,211.66,308.97,0.0
3.0,488.24,-1.3,0.108511,3.605,272.018,36.88,-9999.0,213.94,310.7,0.0
3.0,484.6,-1.04,-0.342105,3.688,302.319,22.016,-9999.0,217.24,312.28,0.0
3.0,482.85,-0.72,-0.88565,3.75,305.339,22.438,-9999.0,218.35,314.3,0.0
3.0,441.74,-0.37,-2.00731,3.929,311.019,15.163,-9999.0,222.91,315.57,0.0
3.0,411.89,-0.25,-0.8852120000000001,4.112,251.789,32.029,-9999.0,223.75,315.36,0.0
3.0,401.95,-2.03,-1.7613599999999998,2.794,219.792,11.667,-9999.0,212.51,304.19,0.0
3.0,460.72,-1.2,-0.231775,3.3110000000000004,300.249,45.409,-9999.0,214.5,308.85,0.0
3.0,492.34,-0.85,-1.11747,3.662,338.098,32.361999999999995,-9999.0,214.39,310.96,0.0
3.0,512.51,-0.38,-0.362064,3.875,334.5730000000001,47.127,-9999.0,216.16,313.49,0.0
3.0,522.11,0.0,-2.2882,4.181,381.896,23.996,-9999.0,216.56,315.03,0.0
3.0,518.91,0.36,-0.303055,4.444,284.331,14.005,-9999.0,217.99,317.12,0.0
3.0,507.28,0.59,-0.707082,4.474,321.79,34.056,-9999.0,219.34,318.57,0.0
3.0,489.38,1.08,-0.107426,4.716,318.645,29.641,-9999.0,220.59,320.03,0.0
3.0,468.72,1.34,-0.8431639999999999,4.854,314.978,31.151,-9999.0,220.87,321.47,0.0
3.0,425.51,1.52,-0.646278,4.979,274.269,41.154,-9999.0,220.57,321.26,0.0
3.0,265.48,0.49,-1.26614,3.06,167.84099999999995,10.043,-9999.0,260.75,316.23,0.0
3.0,336.47,1.14,-1.70745,3.315,203.99,12.648,-9999.0,265.79,319.74,0.0
3.0,316.23,1.8,-2.41364,3.511,177.47799999999995,2.596,-9999.0,274.21,322.81,0.0
3.0,310.27,2.37,-2.98068,3.651,192.293,11.584,-9999.0,286.51,325.28,0.0
3.0,313.58,2.68,-2.77316,3.723,212.85,11.673,-9999.0,296.61,326.73,0.0
3.0,310.06,2.82,-2.70165,3.751,184.76,10.246,-9999.0,298.04,327.2,0.0
3.0,230.09,3.01,-2.0510200000000003,3.753,139.819,16.354,-9999.0,298.85,327.51,0.0
3.0,90.28,2.96,-0.937126,3.549,41.569,9.74,-9999.0,315.1,326.44,0.0
3.0,21.87,2.47,-0.177655,0.15,-24.562,7.171,-9999.0,325.82,324.78,0.15
3.0,19.43,2.49,-0.088798,0.13,-16.64,-7.301,-9999.0,327.01,324.97,0.28
3.0,32.42,2.56,0.027279,0.126,-16.41,2.843,-9999.0,326.13,325.33,1.03
3.0,48.07,2.58,-0.095863,0.154,-17.765,3.918,-9999.0,325.58,325.56,0.51
3.0,48.29,2.62,-0.241822,0.181,-18.354,5.604,-9999.0,326.73,325.65,0.54
3.0,54.02,2.51,-0.134437,0.214,-20.226,10.899,-9999.0,326.23,325.26,0.76
3.0,96.75,2.18,0.179946,0.269,-9.335,15.244000000000002,-9999.0,324.86,324.14,0.42
3.0,88.41,2.04,-0.032731,0.239,12.595,34.785,-9999.0,325.82,323.56,0.09
3.0,79.86,1.79,-0.589651,0.258,0.185,14.755999999999998,-9999.0,325.39,322.51,0.08
3.0,78.53,1.66,0.425401,0.229,-9.179,18.86,-9999.0,326.01,322.12,0.03
3.0,107.95,0.64,-1.98452,0.343,0.988,40.176,-9999.0,310.87,317.75,0.0
3.0,153.98,0.92,-2.65027,0.428,3.799,70.491,-9999.0,307.37,318.95,0.0
3.0,103.28,1.19,-3.1042,0.523,-2.9760000000000004,52.371,-9999.0,311.67,319.7,0.0
3.0,110.03,1.38,-2.08221,0.604,3.759,48.353,-9999.0,311.59,320.49,0.0
3.0,110.58,1.66,-1.83664,0.971,17.558,24.011,-9999.0,312.18,321.71,0.0
3.0,81.85,1.43,-1.05081,0.7909999999999999,-1.8,17.909000000000006,-9999.0,312.96,320.59,0.09
3.0,90.96,-0.14,-1.90913,0.213,25.449,30.028,-9999.0,309.59,315.05,0.05
3.0,171.77,0.78,-2.39285,0.095,-2.7430000000000003,-19.774,-9999.0,321.63,320.0,0.09
3.0,202.27,1.24,-2.28733,0.122,10.733,-8.39,-9999.0,322.82,321.67,0.02
3.0,161.17,1.53,-1.73187,0.16,9.314,20.642,-9999.0,322.94,322.62,0.03
3.0,113.39,1.63,-0.703455,0.168,7.362,-10.538,-9999.0,323.15,322.73,0.01
3.0,138.92,1.81,-2.07026,0.16699999999999998,25.549,14.648,-9999.0,324.32,323.63,0.02
3.0,134.19,2.07,-2.14527,0.157,7.251,16.437,-9999.0,324.89,324.85,0.02
3.0,108.11,2.23,-1.40929,0.222,-4.45,12.9,-9999.0,322.45,324.96,0.17
3.0,93.78,2.23,-0.991517,0.205,-7.386,-5.7570000000000014,-9999.0,324.2,325.01,0.14
3.0,77.89,2.11,-0.07153999999999999,0.179,-13.206,12.606,-9999.0,322.65,324.31,0.4
3.0,82.25,1.08,0.496,0.321,-27.021,36.768,-9999.0,315.76,319.54,0.15
